UniqueID,ParcelID,LandUse,PropertyAddress,SaleDate,SalePrice,LegalReference,SoldAsVacant,Acreage,TaxDistrict,LandValue,BuildingValue,TotalValue,YearBuilt,Bedrooms,FullBath,HalfBath,property_street,property_city,owner_street,owner_city,owner_state
45288,"018 07 0 163.00","SINGLE FAMILY","401  CARLTON PL, GOODLETTSVILLE",2013-04-09,189900.00,20160328-0028489,No,0.35,"CITY OF GOODLETTSVILLE",28000.00,134100.00,162100.00,1989,3,3,0,"401  CARLTON PL"," GOODLETTSVILLE","401  CARLTON PL"," GOODLETTSVILLE"," TN"
11695,"018 08 0 015.00","SINGLE FAMILY","105  ISAAC DR, GOODLETTSVILLE",2013-04-09,120000.00,20140107-0001596,No,0.56,"CITY OF GOODLETTSVILLE",28000.00,101400.00,131600.00,1960,3,1,1,"105  ISAAC DR"," GOODLETTSVILLE","105  ISAAC DR"," GOODLETTSVILLE"," TN"
4517,"018 08 0 019.00","SINGLE FAMILY","102  ISAAC DR, GOODLETTSVILLE",2013-04-09,139000.00,20130627-0066289,No,0.45,"CITY OF GOODLETTSVILLE",28000.00,121100.00,161200.00,1965,3,1,0,"102  ISAAC DR"," GOODLETTSVILLE","102  ISAAC DR"," GOODLETTSVILLE"," TN"
28157,"018 08 0 025.00","SINGLE FAMILY","227  SWIFT DR, GOODLETTSVILLE",2013-04-09,205000.00,20150320-0024264,No,1.85,"CITY OF GOODLETTSVILLE",46200.00,107900.00,154100.00,1972,3,2,0,"227  SWIFT DR"," GOODLETTSVILLE","227  SWIFT DR"," GOODLETTSVILLE"," TN"
46861,"018 11 0 005.00","SINGLE FAMILY","207  ENGEL AVE, GOODLETTSVILLE",2013-04-09,200000.00,20160418-0036982,No,1.03,"CITY OF GOODLETTSVILLE",28100.00,107600.00,135700.00,1991,3,2,0,"207  ENGEL AVE"," GOODLETTSVILLE","207  ENGEL AVE"," GOODLETTSVILLE"," TN"
14426,"018 11 0 015.00","SINGLE FAMILY","214  ENGEL AVE, GOODLETTSVILLE",2013-04-09,158000.00,20140417-0032125,No,0.96,"CITY OF GOODLETTSVILLE",28100.00,89300.00,117400.00,1973,4,2,0,"214  ENGEL AVE"," GOODLETTSVILLE","214  ENGEL AVE"," GOODLETTSVILLE"," TN"
40658,"018 11 0 024.00","SINGLE FAMILY","504  UTLEY DR, GOODLETTSVILLE",2013-04-09,196000.00,20151124-0119293,No,0.97,"CITY OF GOODLETTSVILLE",28100.00,84000.00,118000.00,1964,4,1,1,"504  UTLEY DR"," GOODLETTSVILLE","504  UTLEY DR"," GOODLETTSVILLE"," TN"
18370,"018 12 0 009.00","SINGLE FAMILY","232  SWIFT DR, GOODLETTSVILLE",2013-04-09,155000.00,20140731-0068478,No,1.03,"CITY OF GOODLETTSVILLE",28100.00,83500.00,111600.00,1967,3,1,1,"232  SWIFT DR"," GOODLETTSVILLE","232  SWIFT DR"," GOODLETTSVILLE"," TN"
36503,"018 12 0 011.00","SINGLE FAMILY","202  SWIFT DR, GOODLETTSVILLE",2013-04-09,167000.00,20150813-0081240,No,0.96,"CITY OF GOODLETTSVILLE",28100.00,70500.00,100600.00,1961,3,1,0,"202  SWIFT DR"," GOODLETTSVILLE","202  SWIFT DR"," GOODLETTSVILLE"," TN"
22717,"018 12 0 014.00","SINGLE FAMILY","205  FANNIN DR, GOODLETTSVILLE",2013-04-09,130000.00,20141028-0099422,No,0.96,"CITY OF GOODLETTSVILLE",28100.00,82400.00,116300.00,1960,4,1,1,"205  FANNIN DR"," GOODLETTSVILLE","205  FANNIN DR"," GOODLETTSVILLE"," TN"
56036,"018 12 0 015.00","SINGLE FAMILY","207 FANNIN  DR, GOODLETTSVILLE",2013-04-09,179000.00,20161025-0112573,No,0.96,"CITY OF GOODLETTSVILLE",28100.00,88900.00,120800.00,1960,2,1,1,"207 FANNIN  DR"," GOODLETTSVILLE","207  FANNIN DR"," GOODLETTSVILLE"," TN"
50585,"018 12 0 022.00","SINGLE FAMILY","108 FANNIN  DR, GOODLETTSVILLE",2013-04-09,172000.00,20160606-0056892,No,0.89,"CITY OF GOODLETTSVILLE",28100.00,88400.00,116500.00,1962,3,1,0,"108 FANNIN  DR"," GOODLETTSVILLE","108  FANNIN DR"," GOODLETTSVILLE"," TN"
50586,"018 12 0 033.00","SINGLE FAMILY","304 DORR  DR, GOODLETTSVILLE",2013-04-09,150000.00,20160614-0060220,No,1.04,"CITY OF GOODLETTSVILLE",28100.00,65300.00,93400.00,1961,2,1,0,"304 DORR  DR"," GOODLETTSVILLE","304  DORR DR"," GOODLETTSVILLE"," TN"
31076,"018 12 0 040.00","SINGLE FAMILY","305  FANNIN DR, GOODLETTSVILLE",2013-04-09,172900.00,20150528-0049256,No,0.97,"CITY OF GOODLETTSVILLE",28100.00,66200.00,112600.00,1960,3,1,0,"305  FANNIN DR"," GOODLETTSVILLE","305  FANNIN DR"," GOODLETTSVILLE"," TN"
38073,"018 12 0 051.00","SINGLE FAMILY","308  FANNIN DR, GOODLETTSVILLE",2013-04-09,160000.00,20150928-0098102,No,0.97,"CITY OF GOODLETTSVILLE",28100.00,71400.00,99500.00,1962,2,1,0,"308  FANNIN DR"," GOODLETTSVILLE","308  FANNIN DR"," GOODLETTSVILLE"," TN"
43072,"018 12 0 054.00","SINGLE FAMILY","300  FANNIN DR, GOODLETTSVILLE",2013-04-09,220000.00,20160201-0009137,No,1.03,"CITY OF GOODLETTSVILLE",28100.00,86800.00,127000.00,1960,3,1,1,"300  FANNIN DR"," GOODLETTSVILLE","300  FANNIN DR"," GOODLETTSVILLE"," TN"
36504,"018 15 0 012.01","SINGLE FAMILY","539  MONCRIEF AVE, GOODLETTSVILLE",2013-04-09,187500.00,20150825-0085956,No,0.69,"CITY OF GOODLETTSVILLE",28100.00,58700.00,86800.00,1970,4,2,0,"539  MONCRIEF AVE"," GOODLETTSVILLE","539  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
40659,"018 15 0 017.00","SINGLE FAMILY","407  MONCRIEF AVE, GOODLETTSVILLE",2013-04-09,137500.00,20151201-0120959,No,0.54,"CITY OF GOODLETTSVILLE",26400.00,57400.00,83800.00,1930,2,1,0,"407  MONCRIEF AVE"," GOODLETTSVILLE","407  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
2047,"018 16 0 136.00","VACANT RES LAND","335  MONCRIEF AVE, GOODLETTSVILLE",2013-04-09,20000.00,20130416-0037646,Yes,0.58,"CITY OF GOODLETTSVILLE",26400.00,308300.00,334700.00,2014,3,2,0,"335  MONCRIEF AVE"," GOODLETTSVILLE","335  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
51970,"018 16 0 205.00",DUPLEX,"225 GRAVES  RD, GOODLETTSVILLE",2013-04-09,143000.00,20160719-0074416,No,0.34,"CITY OF GOODLETTSVILLE",15000.00,85900.00,100900.00,1985,4,2,0,"225 GRAVES  RD"," GOODLETTSVILLE","225  GRAVES RD"," GOODLETTSVILLE"," TN"
29470,"018 16 0 208.00",CHURCH,"408  BRICK CHURCH PIKE, GOODLETTSVILLE",2013-04-09,134000.00,20150415-0033310,No,0.48,"CITY OF GOODLETTSVILLE",26400.00,77500.00,103900.00,1972,4,2,0,"408  BRICK CHURCH PIKE"," GOODLETTSVILLE","408  BRICK CHURCH PIKE"," GOODLETTSVILLE"," TN"
18371,"019 13 0 037.00","SINGLE FAMILY","119  MYERS ST, GOODLETTSVILLE",2013-04-09,114000.00,20140801-0068977,No,0.26,"CITY OF GOODLETTSVILLE",24000.00,65300.00,89300.00,1930,3,2,0,"119  MYERS ST"," GOODLETTSVILLE","119  MYERS ST"," GOODLETTSVILLE"," TN"
19807,"022 02 0 014.00","SINGLE FAMILY","7507  GARY RD, JOELTON",2013-04-09,125000.00,20140815-0074111,No,1.18,"GENERAL SERVICES DISTRICT",30000.00,99200.00,129200.00,1971,4,1,0,"7507  GARY RD"," JOELTON","7507  GARY RD"," JOELTON"," TN"
23912,"025 00 0 086.00","SINGLE FAMILY","1128  HITT LN, GOODLETTSVILLE",2013-04-09,143900.00,20141107-0103047,No,0.92,"CITY OF GOODLETTSVILLE",35000.00,102900.00,137900.00,1970,3,1,1,"1128  HITT LN"," GOODLETTSVILLE","1128  HITT LN"," GOODLETTSVILLE"," TN"
31078,"025 03 0 012.00","SINGLE FAMILY","501  MONCRIEF AVE, GOODLETTSVILLE",2013-04-09,285900.00,20150511-0043022,No,1.7,"CITY OF GOODLETTSVILLE",31800.00,228500.00,260300.00,1953,4,2,0,"501  MONCRIEF AVE"," GOODLETTSVILLE","501  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
1208,"025 03 0 015.00","SINGLE FAMILY","517  MONCRIEF AVE, GOODLETTSVILLE",2013-04-09,20000.00,20130327-0029795,No,0.66,"CITY OF GOODLETTSVILLE",28100.00,55400.00,85500.00,1943,2,1,0,"517  MONCRIEF AVE"," GOODLETTSVILLE","517  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
34757,"025 03 0 027.00","SINGLE FAMILY","463  MONCRIEF AVE, GOODLETTSVILLE",2013-04-09,187500.00,20150804-0077193,No,0.78,"CITY OF GOODLETTSVILLE",28100.00,105400.00,133500.00,1945,4,1,1,"463  MONCRIEF AVE"," GOODLETTSVILLE","463  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
56037,"025 03 0 030.00","SINGLE FAMILY","423 MONCRIEF  AVE, GOODLETTSVILLE",2013-04-09,170000.00,20161006-0105787,No,0.5,"CITY OF GOODLETTSVILLE",26400.00,92300.00,118700.00,1991,3,2,0,"423 MONCRIEF  AVE"," GOODLETTSVILLE","423  MONCRIEF AVE"," GOODLETTSVILLE"," TN"
8905,"025 04 0 016.00","SINGLE FAMILY","207  W CEDAR ST, GOODLETTSVILLE",2013-04-09,129000.00,20131018-0108895,No,0.32,"CITY OF GOODLETTSVILLE",24000.00,61800.00,98400.00,1935,3,1,0,"207  W CEDAR ST"," GOODLETTSVILLE","207  W CEDAR ST"," GOODLETTSVILLE"," TN"
12403,"025 04 0 038.00","SINGLE FAMILY","220  W CEDAR ST, GOODLETTSVILLE",2013-04-09,135000.00,20140218-0013699,No,0.25,"CITY OF GOODLETTSVILLE",24000.00,79600.00,103600.00,1945,3,1,0,"220  W CEDAR ST"," GOODLETTSVILLE","220  W CEDAR ST"," GOODLETTSVILLE"," TN"
53118,"025 04 0 043.00","SINGLE FAMILY","210 W CEDAR  ST, GOODLETTSVILLE",2013-04-09,57000.00,20160811-0083423,No,0.25,"CITY OF GOODLETTSVILLE",24000.00,44200.00,68200.00,1938,2,1,0,"210 W CEDAR  ST"," GOODLETTSVILLE","210  W CEDAR ST"," GOODLETTSVILLE"," TN"
22718,"025 04 0 051.00","SINGLE FAMILY","231  MCCOIN DR, GOODLETTSVILLE",2013-04-09,165000.00,20141023-0097861,No,0.46,"CITY OF GOODLETTSVILLE",26400.00,97700.00,124100.00,1950,3,2,0,"231  MCCOIN DR"," GOODLETTSVILLE","231  MCCOIN DR"," GOODLETTSVILLE"," TN"
48721,"025 04 0 060.00",DUPLEX,"244 MCCOIN  DR, GOODLETTSVILLE",2013-04-09,125000.00,20160531-0054506,No,0.97,"CITY OF GOODLETTSVILLE",30600.00,67600.00,98200.00,1954,4,2,0,"244 MCCOIN  DR"," GOODLETTSVILLE","244  MCCOIN DR"," GOODLETTSVILLE"," TN"
38076,"025 04 0 114.00","SINGLE FAMILY","308  MCCOIN DR, GOODLETTSVILLE",2013-04-09,172400.00,20151005-0101092,No,0.36,"CITY OF GOODLETTSVILLE",24000.00,143900.00,172600.00,1993,2,2,0,"308  MCCOIN DR"," GOODLETTSVILLE","308  MCCOIN DR"," GOODLETTSVILLE"," TN"
43075,"025 04 0 115.00","SINGLE FAMILY","310  MCCOIN DR, GOODLETTSVILLE",2013-04-09,275000.00,20160127-0007808,No,0.38,"CITY OF GOODLETTSVILLE",24000.00,198100.00,222100.00,1998,4,4,0,"310  MCCOIN DR"," GOODLETTSVILLE","310  MCCOIN DR"," GOODLETTSVILLE"," TN"
6995,"025 04 0 126.00","SINGLE FAMILY","104  ESSEX CT, GOODLETTSVILLE",2013-04-09,203000.00,20130807-0082622,No,1.41,"CITY OF GOODLETTSVILLE",45700.00,157500.00,203200.00,1998,3,2,0,"104  ESSEX CT"," GOODLETTSVILLE","104  ESSEX CT"," GOODLETTSVILLE"," TN"
9800,"025 04 0 130.00","SINGLE FAMILY","101  ESSEX CT, GOODLETTSVILLE",2013-04-09,148000.00,20131113-0117426,No,0.5,"CITY OF GOODLETTSVILLE",26400.00,123800.00,150200.00,1995,3,2,0,"101  ESSEX CT"," GOODLETTSVILLE","101  ESSEX CT"," GOODLETTSVILLE"," TN"
34758,"025 07 0 008.00","SINGLE FAMILY","407  ROSEHILL DR, GOODLETTSVILLE",2013-04-09,153000.00,20150724-0072748,No,1.72,"CITY OF GOODLETTSVILLE",36500.00,123900.00,160400.00,1972,5,3,0,"407  ROSEHILL DR"," GOODLETTSVILLE","407  ROSEHILL DR"," GOODLETTSVILLE"," TN"
16924,"025 07 0 012.00","SINGLE FAMILY","313  ROSEHILL DR, GOODLETTSVILLE",2013-04-09,167000.00,20140624-0055290,No,0.98,"CITY OF GOODLETTSVILLE",30000.00,111600.00,141600.00,1965,3,1,0,"313  ROSEHILL DR"," GOODLETTSVILLE","313  ROSEHILL DR"," GOODLETTSVILLE"," TN"
54586,"025 07 0 024.00","SINGLE FAMILY","401 ROSEHILL  CT, GOODLETTSVILLE",2013-04-09,190000.00,20161005-0105438,No,0.86,"CITY OF GOODLETTSVILLE",30000.00,101000.00,141900.00,1965,3,1,0,"401 ROSEHILL  CT"," GOODLETTSVILLE","401  ROSEHILL CT"," GOODLETTSVILLE"," TN"
48722,"025 07 0 026.00","SINGLE FAMILY","405 ROSEHILL  CT, GOODLETTSVILLE",2013-04-09,192000.00,20160601-0054789,No,1.21,"CITY OF GOODLETTSVILLE",31900.00,93600.00,135200.00,1963,3,1,1,"405 ROSEHILL  CT"," GOODLETTSVILLE","405  ROSEHILL CT"," GOODLETTSVILLE"," TN"
33025,"025 07 0 030.00","SINGLE FAMILY","413  ROSEHILL CT, GOODLETTSVILLE",2013-04-09,173000.00,20150615-0056184,No,1.03,"CITY OF GOODLETTSVILLE",30000.00,85700.00,115700.00,1963,3,1,0,"413  ROSEHILL CT"," GOODLETTSVILLE","413  ROSEHILL CT"," GOODLETTSVILLE"," TN"
38077,"025 07 0 031.00","SINGLE FAMILY","410  ROSEHILL CT, GOODLETTSVILLE",2013-04-09,120000.00,20151013-0104052,No,0.96,"CITY OF GOODLETTSVILLE",30000.00,70000.00,100000.00,1964,3,1,0,"410  ROSEHILL CT"," GOODLETTSVILLE","410  ROSEHILL CT"," GOODLETTSVILLE"," TN"
16925,"025 07 0 034.00","SINGLE FAMILY","402  ROSEHILL CT, GOODLETTSVILLE",2013-04-09,261000.00,20140709-0060320,No,0.97,"CITY OF GOODLETTSVILLE",30000.00,168900.00,212400.00,1969,4,3,0,"402  ROSEHILL CT"," GOODLETTSVILLE","402  ROSEHILL CT"," GOODLETTSVILLE"," TN"
31079,"025 07 0 039.00","SINGLE FAMILY","302  ROSEHILL DR, GOODLETTSVILLE",2013-04-09,152400.00,20150522-0047658,No,1.17,"CITY OF GOODLETTSVILLE",31500.00,84000.00,118100.00,1958,2,1,0,"302  ROSEHILL DR"," GOODLETTSVILLE","302  ROSEHILL DR"," GOODLETTSVILLE"," TN"
46862,"025 08 0 006.00","SINGLE FAMILY","207  ROSEHILL DR, GOODLETTSVILLE",2013-04-09,125000.00,20160413-0035182,No,0.97,"CITY OF GOODLETTSVILLE",30000.00,88000.00,118000.00,1960,3,1,1,"207  ROSEHILL DR"," GOODLETTSVILLE","207  ROSEHILL DR"," GOODLETTSVILLE"," TN"
34759,"025 08 0 035.00","SINGLE FAMILY","305  SHEVEL DR, GOODLETTSVILLE",2013-04-09,175000.00,20150806-0078386,No,0.97,"CITY OF GOODLETTSVILLE",30000.00,109300.00,142900.00,1961,3,1,1,"305  SHEVEL DR"," GOODLETTSVILLE","305  SHEVEL DR"," GOODLETTSVILLE"," TN"
51971,"025 08 0 064.00","SINGLE FAMILY","213 SHEVEL  DR, GOODLETTSVILLE",2013-04-09,149900.00,20160714-0072246,No,1.01,"CITY OF GOODLETTSVILLE",30000.00,85500.00,115500.00,1957,3,1,0,"213 SHEVEL  DR"," GOODLETTSVILLE","213  SHEVEL DR"," GOODLETTSVILLE"," TN"
25016,"025 08 0 075.00","SINGLE FAMILY","210  SHEVEL DR, GOODLETTSVILLE",2013-04-09,165500.00,20141230-0118807,No,1.42,"CITY OF GOODLETTSVILLE",33800.00,117800.00,151600.00,1960,3,2,0,"210  SHEVEL DR"," GOODLETTSVILLE","210  SHEVEL DR"," GOODLETTSVILLE"," TN"
22719,"025 11 0 005.00","SINGLE FAMILY","420  ROSEHILL DR, GOODLETTSVILLE",2013-04-09,230000.00,20141021-0096843,No,1.3,"CITY OF GOODLETTSVILLE",32700.00,226500.00,259200.00,1972,5,5,0,"420  ROSEHILL DR"," GOODLETTSVILLE","420  ROSEHILL DR"," GOODLETTSVILLE"," TN"
41930,"025 11 0 009.00","SINGLE FAMILY","201  DORA DR, GOODLETTSVILLE",2013-04-09,450000.00,20151208-0123531,No,0.95,"CITY OF GOODLETTSVILLE",30000.00,390300.00,424300.00,2008,4,4,0,"201  DORA DR"," GOODLETTSVILLE","201  DORA DR"," GOODLETTSVILLE"," TN"
19808,"025 12 0 013.00","SINGLE FAMILY","725  DICKERSON PIKE, GOODLETTSVILLE",2013-04-09,148000.00,20140821-0076199,No,1.15,"CITY OF GOODLETTSVILLE",25500.00,88700.00,122000.00,1948,3,1,0,"725  DICKERSON PIKE"," GOODLETTSVILLE","725  DICKERSON PIKE"," GOODLETTSVILLE"," TN"
44079,"025 12 0 021.00","SINGLE FAMILY","720  DICKERSON PIKE, GOODLETTSVILLE",2013-04-09,160200.00,20160226-0018533,No,0.58,"CITY OF GOODLETTSVILLE",25500.00,83500.00,109000.00,1953,3,1,0,"720  DICKERSON PIKE"," GOODLETTSVILLE","720  DICKERSON PIKE"," GOODLETTSVILLE"," TN"
6996,"025 12 0 029.00","SINGLE FAMILY","107  SHEVEL DR, GOODLETTSVILLE",2013-04-09,100000.00,20130827-0090187,No,0.94,"CITY OF GOODLETTSVILLE",30800.00,166700.00,197500.00,1955,4,2,0,"107  SHEVEL DR"," GOODLETTSVILLE","107  SHEVEL DR"," GOODLETTSVILLE"," TN"
54587,"025 12 0 033.00","SINGLE FAMILY","709 CERRO VISTA  DR, GOODLETTSVILLE",2013-04-09,136900.00,20160930-0103073,No,0.68,"CITY OF GOODLETTSVILLE",30800.00,75200.00,106000.00,1955,2,1,0,"709 CERRO VISTA  DR"," GOODLETTSVILLE","709  CERRO VISTA DR"," GOODLETTSVILLE"," TN"
13356,"025 12 0 042.00",DUPLEX,"702  CERRO VISTA DR, GOODLETTSVILLE",2013-04-09,155000.00,20140311-0020141,No,0.87,"CITY OF GOODLETTSVILLE",30800.00,120400.00,151200.00,1958,4,2,1,"702  CERRO VISTA DR"," GOODLETTSVILLE","702  CERRO VISTA DR"," GOODLETTSVILLE"," TN"
43077,"025 12 0 057.00","SINGLE FAMILY","113  CIMA DR, GOODLETTSVILLE",2013-04-09,135000.00,20160125-0006524,No,0.57,"CITY OF GOODLETTSVILLE",30800.00,91200.00,122000.00,1958,3,1,0,"113  CIMA DR"," GOODLETTSVILLE","113  CIMA DR"," GOODLETTSVILLE"," TN"
23913,"025 12 0 062.00","SINGLE FAMILY","304  MOSS TRL, GOODLETTSVILLE",2013-04-09,117000.00,20141114-0105085,No,1.35,"CITY OF GOODLETTSVILLE",33600.00,81700.00,125800.00,1954,3,1,0,"304  MOSS TRL"," GOODLETTSVILLE","304  MOSS TRL"," GOODLETTSVILLE"," TN"
34760,"025 12 0 065.00","SINGLE FAMILY","222  MOSS TRL, GOODLETTSVILLE",2013-04-09,125000.00,20150708-0066123,No,0.89,"CITY OF GOODLETTSVILLE",30800.00,73400.00,104200.00,1956,2,1,0,"222  MOSS TRL"," GOODLETTSVILLE","222  MOSS TRL"," GOODLETTSVILLE"," TN"
19809,"025 12 0 071.00","SINGLE FAMILY","102  ROANOKE DR, GOODLETTSVILLE",2013-04-09,177000.00,20140805-0070313,No,0.94,"CITY OF GOODLETTSVILLE",30000.00,87800.00,120400.00,1962,3,1,1,"102  ROANOKE DR"," GOODLETTSVILLE","102  ROANOKE DR"," GOODLETTSVILLE"," TN"
43078,"025 12 0 073.00","SINGLE FAMILY","104  ROANOKE DR, GOODLETTSVILLE",2013-04-09,170000.00,20160129-0008846,No,1.04,"CITY OF GOODLETTSVILLE",30000.00,108800.00,138800.00,1969,3,2,0,"104  ROANOKE DR"," GOODLETTSVILLE","104  ROANOKE DR"," GOODLETTSVILLE"," TN"
9801,"025 12 0 081.00","SINGLE FAMILY","119  CONNOR DR, GOODLETTSVILLE",2013-04-09,158000.00,20131119-0119224,No,0.88,"CITY OF GOODLETTSVILLE",30000.00,103800.00,133800.00,1972,3,2,1,"119  CONNOR DR"," GOODLETTSVILLE","119  CONNOR DR"," GOODLETTSVILLE"," TN"
36505,"025 12 0 085.00","SINGLE FAMILY","105  CONNOR DR, GOODLETTSVILLE",2013-04-09,145000.00,20150831-0088200,No,1.03,"CITY OF GOODLETTSVILLE",30000.00,81600.00,123000.00,1955,3,2,0,"105  CONNOR DR"," GOODLETTSVILLE","105  CONNOR DR"," GOODLETTSVILLE"," TN"
11697,"025 12 0 086.00","SINGLE FAMILY","103  CONNOR DR, GOODLETTSVILLE",2013-04-09,43000.00,20140123-0006401,No,1.03,"CITY OF GOODLETTSVILLE",30000.00,116900.00,165900.00,1969,3,2,0,"103  CONNOR DR"," GOODLETTSVILLE","103  CONNOR DR"," GOODLETTSVILLE"," TN"
18372,"025 14 0 001.00","SINGLE FAMILY","100  HASTY DR, GOODLETTSVILLE",2013-04-09,163500.00,20140709-0060344,No,0.91,"CITY OF GOODLETTSVILLE",35000.00,113700.00,149900.00,1969,3,2,0,"100  HASTY DR"," GOODLETTSVILLE","100  HASTY DR"," GOODLETTSVILLE"," TN"
5809,"025 14 0 011.00","SINGLE FAMILY","202  TABOR DR, GOODLETTSVILLE",2013-04-09,203900.00,20130729-0078717,No,1.01,"CITY OF GOODLETTSVILLE",35000.00,162400.00,197400.00,1979,3,2,0,"202  TABOR DR"," GOODLETTSVILLE","202  TABOR DR"," GOODLETTSVILLE"," TN"
22720,"025 15 0 006.00","SINGLE FAMILY","1275  HITT LN, GOODLETTSVILLE",2013-04-09,220000.00,20141020-0096713,No,1.02,"CITY OF GOODLETTSVILLE",35000.00,173800.00,210800.00,1976,3,2,0,"1275  HITT LN"," GOODLETTSVILLE","1275  HITT LN"," GOODLETTSVILLE"," TN"
41931,"025 15 0 014.00","SINGLE FAMILY","304  HIGHLAND HEIGHTS DR, GOODLETTSVILLE",2013-04-09,265000.00,20151231-0131467,No,0.87,"CITY OF GOODLETTSVILLE",35000.00,213800.00,248800.00,1970,4,3,0,"304  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE","304  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE"," TN"
25019,"025 15 0 016.00","SINGLE FAMILY","308  HIGHLAND HEIGHTS DR, GOODLETTSVILLE",2013-04-09,224000.00,20141210-0112897,No,1.05,"CITY OF GOODLETTSVILLE",35000.00,155900.00,190900.00,1972,3,3,0,"308  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE","308  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE"," TN"
13357,"025 15 0 024.00","SINGLE FAMILY","313  HIGHLAND HEIGHTS DR, GOODLETTSVILLE",2013-04-09,165000.00,20140321-0023637,No,1.19,"CITY OF GOODLETTSVILLE",35000.00,161400.00,196400.00,1978,3,3,0,"313  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE","313  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE"," TN"
4519,"025 15 0 025.00","SINGLE FAMILY","311  HIGHLAND HEIGHTS DR, GOODLETTSVILLE",2013-04-09,169900.00,20130701-0067508,No,1.05,"CITY OF GOODLETTSVILLE",35000.00,132000.00,167000.00,1977,4,2,0,"311  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE","311  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE"," TN"
14428,"025 15 0 027.00","SINGLE FAMILY","307  HIGHLAND HEIGHTS DR, GOODLETTSVILLE",2013-04-09,120000.00,20140416-0031705,No,1.05,"CITY OF GOODLETTSVILLE",35000.00,133600.00,168600.00,1978,3,2,0,"307  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE","307  HIGHLAND HEIGHTS DR"," GOODLETTSVILLE"," TN"
48723,"025 16 0 002.00",CHURCH,"814 DICKERSON  PIKE, GOODLETTSVILLE",2013-04-09,330000.00,20160531-0054356,No,1.99,"CITY OF GOODLETTSVILLE",50400.00,114100.00,179900.00,1992,0,0,0,"814 DICKERSON  PIKE"," GOODLETTSVILLE","814  DICKERSON PIKE"," GOODLETTSVILLE"," TN"
8906,"025 16 0 007.00","SINGLE FAMILY","218  MOSS TRL, GOODLETTSVILLE",2013-04-09,148000.00,20131014-0107187,No,0.99,"CITY OF GOODLETTSVILLE",30800.00,96100.00,126900.00,1952,4,2,0,"218  MOSS TRL"," GOODLETTSVILLE","218  MOSS TRL"," GOODLETTSVILLE"," TN"
39430,"025 16 0 011.00","SINGLE FAMILY","210  MOSS TRL, GOODLETTSVILLE",2013-04-09,145000.00,20151027-0109306,No,0.95,"CITY OF GOODLETTSVILLE",30800.00,112200.00,151500.00,1963,4,1,1,"210  MOSS TRL"," GOODLETTSVILLE","210  MOSS TRL"," GOODLETTSVILLE"," TN"
36506,"025 16 0 012.00","SINGLE FAMILY","208  MOSS TRL, GOODLETTSVILLE",2013-04-09,256000.00,20150916-0093699,No,0.96,"CITY OF GOODLETTSVILLE",30800.00,208600.00,239400.00,2004,4,3,0,"208  MOSS TRL"," GOODLETTSVILLE","208  MOSS TRL"," GOODLETTSVILLE"," TN"
33026,"025 16 0 013.00","SINGLE FAMILY","206  MOSS TRL, GOODLETTSVILLE",2013-04-09,235000.00,20150610-0054503,No,0.84,"CITY OF GOODLETTSVILLE",30800.00,193800.00,224600.00,2003,3,3,0,"206  MOSS TRL"," GOODLETTSVILLE","206  MOSS TRL"," GOODLETTSVILLE"," TN"
13358,"025 16 0 016.00",DUPLEX,"916  DICKERSON PIKE, GOODLETTSVILLE",2013-04-09,150000.00,20140310-0019827,No,0.81,"CITY OF GOODLETTSVILLE",30800.00,127200.00,158000.00,1953,6,3,0,"916  DICKERSON PIKE"," GOODLETTSVILLE","916  DICKERSON PIKE"," GOODLETTSVILLE"," TN"
31081,"025 16 0 024.00","SINGLE FAMILY","109  MOSS TRL, GOODLETTSVILLE",2013-04-09,184900.00,20150602-0050964,No,0.67,"CITY OF GOODLETTSVILLE",30800.00,106000.00,136800.00,1954,3,1,0,"109  MOSS TRL"," GOODLETTSVILLE","109  MOSS TRL"," GOODLETTSVILLE"," TN"
21300,"025 16 0 034.00","SINGLE FAMILY","121  GARRETT DR, GOODLETTSVILLE",2013-04-09,220000.00,20141002-0091221,No,1.07,"CITY OF GOODLETTSVILLE",30800.00,137400.00,178100.00,1955,5,2,0,"121  GARRETT DR"," GOODLETTSVILLE","121  GARRETT DR"," GOODLETTSVILLE"," TN"
4520,"025 16 0 038.00","SINGLE FAMILY","129  GARRETT DR, GOODLETTSVILLE",2013-04-09,124942.00,20130621-0063832,No,1.6,"CITY OF GOODLETTSVILLE",33600.00,81000.00,114600.00,1955,3,1,0,"129  GARRETT DR"," GOODLETTSVILLE","129  GARRETT DR"," GOODLETTSVILLE"," TN"
